0	file:/media/sf_vm-shared/project4/data/nsf/the-astrophysics-of-spinning-black-holes.txt	0.0023584905660377358	0.0023584905660377358	0.0023584905660377358	0.01179245283018868	0.07783018867924528	0.01179245283018868	0.01179245283018868	0.01179245283018868	0.0023584905660377358	0.0023584905660377358	0.0023584905660377358	0.0023584905660377358	0.0023584905660377358	0.11556603773584906	0.0023584905660377358	0.21933962264150944	0.4363207547169811	0.01179245283018868	0.01179245283018868	0.0589622641509434
1	file:/media/sf_vm-shared/project4/data/nsf/workshop-support-for-hosting-5th-cirp-international-workshop-on-modeling-of.txt	0.06446540880503145	0.014150943396226415	0.0015723270440251573	0.0015723270440251573	0.0015723270440251573	0.0015723270440251573	0.020440251572327043	0.6305031446540881	0.0015723270440251573	0.014150943396226415	0.08962264150943396	0.0015723270440251573	0.007861635220125786	0.0015723270440251573	0.014150943396226415	0.06446540880503145	0.0015723270440251573	0.0015723270440251573	0.06446540880503145	0.0015723270440251573
2	file:/media/sf_vm-shared/project4/data/nsf/west-virginia-blueprint-for-science-and-technology-strengthening-statewide.txt	0.23596938775510204	0.0012755102040816326	0.03188775510204082	0.07270408163265306	0.0012755102040816326	0.0012755102040816326	0.06760204081632654	0.006377551020408163	0.016581632653061226	0.006377551020408163	0.399234693877551	0.016581632653061226	0.0012755102040816326	0.0012755102040816326	0.016581632653061226	0.042091836734693876	0.021683673469387755	0.0012755102040816326	0.036989795918367346	0.021683673469387755
3	file:/media/sf_vm-shared/project4/data/nsf/integrated-sensing-porous-silicon-integrated-sensor-arrays.txt	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.3507751937984496	0.009689922480620155	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.040697674418604654	0.0872093023255814	0.0562015503875969	0.040697674418604654	0.374031007751938	0.01744186046511628
4	file:/media/sf_vm-shared/project4/data/nsf/us-italy-planning-visit-ecological-bioenergetic-and-life-history.txt	0.09705882352941177	0.014705882352941176	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.014705882352941176	0.014705882352941176	0.03823529411764706	0.5323529411764706	0.0029411764705882353	0.09705882352941177	0.014705882352941176	0.03823529411764706	0.014705882352941176	0.0029411764705882353	0.09705882352941177	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353
5	file:/media/sf_vm-shared/project4/data/nsf/quantum-information-theory.txt	0.018258426966292134	0.0014044943820224719	0.3609550561797753	0.0014044943820224719	0.05758426966292135	0.0014044943820224719	0.02949438202247191	0.0014044943820224719	0.007022471910112359	0.04073033707865169	0.0014044943820224719	0.007022471910112359	0.0014044943820224719	0.32724719101123595	0.0014044943820224719	0.10814606741573034	0.0014044943820224719	0.0014044943820224719	0.02949438202247191	0.0014044943820224719
6	file:/media/sf_vm-shared/project4/data/nsf/mapping-microlensing-and-stellar-variability-in-m31.txt	0.001838235294117647	0.001838235294117647	0.02389705882352941	0.001838235294117647	0.001838235294117647	0.03125	0.03125	0.001838235294117647	0.001838235294117647	0.001838235294117647	0.04595588235294118	0.001838235294117647	0.001838235294117647	0.05330882352941176	0.016544117647058824	0.27389705882352944	0.4577205882352941	0.03860294117647059	0.009191176470588236	0.001838235294117647
7	file:/media/sf_vm-shared/project4/data/nsf/csedi-theoretical-and-experimental-studies-of-some-materials-fundamental-to-the.txt	0.011904761904761904	0.011904761904761904	0.030952380952380953	0.002380952380952381	0.19285714285714287	0.02142857142857143	0.02142857142857143	0.002380952380952381	0.011904761904761904	0.002380952380952381	0.002380952380952381	0.002380952380952381	0.030952380952380953	0.05952380952380952	0.002380952380952381	0.06904761904761905	0.19285714285714287	0.002380952380952381	0.002380952380952381	0.3261904761904762
8	file:/media/sf_vm-shared/project4/data/nsf/studies-of-crust-and-upper-mantle-structure-mantle-flow-and-geodynamics-of-the.txt	0.004940711462450593	9.881422924901185E-4	0.016798418972332016	0.004940711462450593	0.004940711462450593	0.5899209486166008	9.881422924901185E-4	9.881422924901185E-4	9.881422924901185E-4	9.881422924901185E-4	9.881422924901185E-4	0.012845849802371542	0.19861660079051383	9.881422924901185E-4	0.008893280632411068	0.0958498023715415	0.044466403162055336	9.881422924901185E-4	0.008893280632411068	9.881422924901185E-4
9	file:/media/sf_vm-shared/project4/data/nsf/us-japan-workshops-industrial-ecology-and-environmentally-benign.txt	0.028481012658227847	0.015822784810126583	0.0031645569620253164	0.0031645569620253164	0.0031645569620253164	0.0031645569620253164	0.04113924050632911	0.5348101265822784	0.0031645569620253164	0.028481012658227847	0.10443037974683544	0.07911392405063292	0.0031645569620253164	0.0031645569620253164	0.0031645569620253164	0.015822784810126583	0.0031645569620253164	0.0031645569620253164	0.11708860759493671	0.0031645569620253164
10	file:/media/sf_vm-shared/project4/data/nsf/nsf-epscor-workshop-successful-management-strategies.txt	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.345	0.005	0.085	0.445	0.005	0.005	0.005	0.005	0.045	0.005	0.005	0.005	0.005
11	file:/media/sf_vm-shared/project4/data/nsf/analysis-of-galectins-as-splicing-factors.txt	0.02091633466135458	0.052788844621513946	0.02091633466135458	0.044820717131474105	0.036852589641434265	0.012948207171314742	0.012948207171314742	0.012948207171314742	9.9601593625498E-4	9.9601593625498E-4	9.9601593625498E-4	0.0049800796812749	9.9601593625498E-4	9.9601593625498E-4	0.6663346613545816	0.08864541832669323	0.0049800796812749	0.012948207171314742	9.9601593625498E-4	9.9601593625498E-4
12	file:/media/sf_vm-shared/project4/data/nsf/the-origins-of-ranked-society-in-the-northern-titicaca-basin.txt	9.328358208955224E-4	0.008395522388059701	0.008395522388059701	0.030783582089552237	9.328358208955224E-4	0.008395522388059701	9.328358208955224E-4	9.328358208955224E-4	9.328358208955224E-4	0.08675373134328358	0.12779850746268656	0.4449626865671642	0.04197761194029851	9.328358208955224E-4	0.030783582089552237	0.16884328358208955	0.008395522388059701	0.0046641791044776115	0.012126865671641791	0.012126865671641791
13	file:/media/sf_vm-shared/project4/data/nsf/professional-development-materials-for-constructing-physics-understanding-among.txt	0.485	0.005	0.065	0.045	0.005	0.025	0.005	0.045	0.005	0.005	0.045	0.005	0.025	0.005	0.005	0.185	0.005	0.005	0.005	0.025
